store_id,store_name,store_address,telephone_number,fax_number,email,url,customer_delivery_time,store_location,created_at
JK-00190,ร้าน บ้านส้ม,103 หมู่ที่ 10 บ.ดอนเงิน ตำบลแชแล อำเภอกุมภวาปี จังหวัดอุดรธานี,0819687327,0819687327,,https://maps.app.goo.gl/kKwEdYoXg97sg1Cz9,19:05:34,"17.135996, 103.035601",12/2/2025 19:05:34
JK-00209,นางราตรี ปัญญาใส [ล้านหลานเอิ้น],269 หมู่ที่ 1 บ.กุดจิก ตำบลหนองหว้า อำเภอกุมภวาปี จังหวัดอุดรธานี,(095) 895-2307,,,"https://www.google.com/maps/place/17%C2%B002'26.9%22N+102%C2%B057'42.6%22E/@17.04081,102.961836,1039m/data=!3m2!1e3!4b1!4m4!3m3!8m2!3d17.04081!4d102.961836?entry=ttu&g_ep=EgoyMDI1MTEzMC4wIKXMDSoASAFQAw%3D%3D",14:43:39,"17.040821, 102.961833",12/3/2025 14:43:39
AR00053,ม.เกษตร,หน้าโรงงานน้ำตาลเกษตรผล,0899441018,,,https://maps.app.goo.gl/o2eCccQ1jHHPt4V7A,15:34:10,"17.073956, 102.928599",12/4/2025 15:34:10
JK-00216,ครูโบ้ จักรพรรดิ ศิริวารินทร์,หนองหว้า อำเภอกุมภวาปี จังหวัดอุดรธานี,0833621254,,,https://maps.app.goo.gl/tJ5itVeySAgLJVPSA,10:24:11,"17.058203, 103.018134",12/6/2025 10:24:11
JK-00218,ปังปอนด์,เวียงคำ อ.กุมภวาปี จ.อุดรธานี,,,,https://maps.app.goo.gl/X5vwiXuvwZAJvbYC7,10:05:58,"17.097636, 103.034358",12/8/2025 10:05:58
JK-00221,ปั้มน้ำมัน ทีเอ็น.ปิโตรเลียม,176 ม.2 ต.นาดี อ.หนองแสง จ.อุดรธานี 41340,095-7287401,,,https://maps.app.goo.gl/DAVU1LU1yHa7VDco9,9:14:53,"17.077888, 102.863859",12/11/2025 9:14:53
JK-00223,คาเก่อันยอง การค้า,69 หมู่ที่ 13    ตำบลปะโค อำเภอกุมภวาปี จังหวัดอุดรธานี,0935361667,,,https://maps.app.goo.gl/SDRL8Bp6EkK2ThzZ7,15:56:53,"17.020711, 102.891405",12/11/2025 15:56:53
JK-00226,คุณแม่ขัน,240/7 บ้านเหล่าหมากบ้า ตำบลเเชเเล อำเภอกุมภวาปี จังหวัดอุดรธานี,0644795024,0644795024,,https://maps.app.goo.gl/psasp6Y36Ki7QQP36,13:34:44,"17.159725, 103.063702",12/12/2025 13:34:44
JK-00225,แพรวนภา บำรุงภักดี,152 หมู่ที่ 4    ตำบลนาม่วง อำเภอประจักษ์ศิลปาคม จังหวัดอุดรธานี,0981359849,,,https://maps.app.goo.gl/A38DMpcMBQLemi8r5,13:43:32,"17.215137, 102.994418",12/12/2025 13:43:32
JK-00217,ร้านรจนาซุปเปอร์มาร์ท [นาย ยงยุธ น้อยชนะ],254 ม.1 บ.หนองแสง ต.หนองแสง อ.หนองแสง จ.อุดรธานี,0910919955,0910919955,,https://maps.app.goo.gl/Nn1cFyhPmQnJd8NDA,8:32:49,"17.143707, 102.849633",12/13/2025 8:32:49
JK-00231,ร้านค้าเจ้หมี,บ้านเลขที่231หมู่10 บ้านคำเจริญ ต.พันดอน,0848968794,,,https://maps.app.goo.gl/QBVuHDHxGv2Qfwu46,15:52:24,"17.127944, 102.889680",12/17/2025 15:52:24
JK-00235,สนธยา,102 ม.17 ต.จำปี อ.ศรีธาตุ จ.อุดรธานี,0931066853,,,https://maps.app.goo.gl/RFyxP1jPYeAeis4d6,10:34:17,"17.102211, 103.200654",12/25/2025 10:34:17
JK-00237,จินตปาตรี(แนน),,0885356318,0884399836,,https://maps.app.goo.gl/VLiEGmva4tGFwmf46,15:17:25,"17.109390, 102.776020",12/26/2025 15:17:25
JK-00238,นาย หนูแดง ภูกันดาน,36 หมู่ที่ 3    ตำบลนาดี อำเภอหนองแสง จังหวัดอุดรธานี,0811844219,,,https://maps.app.goo.gl/bvezNWVNSxdkBAmY9,13:13:52,"17.046137, 102.828750",12/27/2025 13:13:52
JK-00246,เจ้สาว นาตาล,,,0951099250,,https://maps.app.goo.gl/DFyVonCqoV8fzLHV7,12:13:35,"16.939691, 103.249534",1/2/2026 12:13:35
JK-00248,สันติพร โฮลเซล แอนด์ ดิสทริบิวชั่น จำกัด,295 .4 ต.บ้านเลื่อม อ.เมือง จ.อุดรธานี 41000,0646937626,,,https://maps.app.goo.gl/L7cEswkJWmN2pbDd9,10:33:59,"17.400711, 102.764364",1/5/2026 10:33:59
JK-00251,ร้านสินค้า20 นาเหล่า,ตำบล หนองกุงศรี อำเภอโนนสะอาด อุดรธานี 41240,0909314889,,,https://maps.app.goo.gl/pANvxFDCERDSLinM9,14:55:59,"17.059447, 102.786781",1/12/2026 14:55:59
JK-00254,พรพิมการค้า,เลขที่ 240 หมู่ 4 ตำบลตาดทอง อำเภอศรีธาตุ จังหวัดอุดรธานี,0960396597,-,,https://maps.app.goo.gl/o4nxwBuCgBSDqPvd9,16:58:47,"17.038438, 103.114439",1/24/2026 16:58:47
JK-00260,ครูมะ โลตัสกุมภวาปี,69 หมู่ที่ 3    ตำบลหนองกุงศรี อำเภอโนนสะอาด จังหวัดอุดรธานี,0983417745,,,https://maps.app.goo.gl/jc8omGuM39E84xr56,10:12:26,"17.111323, 103.005853",2/4/2026 10:12:26
JK-00266,วัดป่าเวฬุธรรม,163 หมู่ที่ 19    ตำบลพันดอน อำเภอกุมภวาปี จังหวัดอุดรธานี,0859044933,,,https://maps.app.goo.gl/NShNjgsH4jCroRSw9,17:39:34,"17.127621, 102.918917",2/13/2026 17:39:34
JK-00270,วัดป่าบ้านโนนยอ ม่วงหวาน ห้วยเกิ้ง,443 ตำบล หนองหว้า อำเภอกุมภวาปี อุดรธานี 41110,0819540128,0819540128,,https://maps.app.goo.gl/6GhcXf2DRbKQj4rN8,10:28:47,"17.030364, 102.937836",2/18/2026 10:28:47
JK-00271,แพรวพรรณ [บ้านงาน],,,,,https://maps.app.goo.gl/KSaE7e58azoPBaUd6,8:30:39,"17.137863, 102.966083",2/19/2026 8:30:39
JK-00273,วิบูลย์การค้า,บ้านโคกสว่าง ตำบลบะยาว อำเภอวังสามหมอ จังหวัดอุดรธานี,0849468890,0923100741,,https://maps.app.goo.gl/pQpBXAv6SgwbWmbZ7,14:16:11,"17.072268, 103.352261",2/20/2026 14:16:11
JK-00274,ธันศิริ ฉายศรี,144/7 บ้านหนองแวงใต้ ต.ผาสุก อ.กุมภวาปี จ.อุดรธานี 41370,0947085972,,,https://maps.app.goo.gl/goEsC85kAiVgirNZ8,8:59:56,"17.192391, 102.941829",2/21/2026 8:59:56
JK-00275,วัดใหม่สงเปลือย,เสอเพลอ อ.กุมภวาปี จ.อุุดรธานี,0807316388,,,https://maps.app.goo.gl/Ay66C5i6vjkizCeT7,17:20:10,"17.177056, 102.904349",2/21/2026 17:20:10
JK-00276,น.ส. รัตนาวดี ชินรัตน์,,,,,https://maps.app.goo.gl/Uvhd86fFxfppCSiH9,17:41:44,"17.038120, 102.859980",2/21/2026 17:41:44
JK-00277,วัดป่าจันทน์ศีลคุณาราม,บ้านเหล่าหมากจันทน์ ต.ท่าลี่ อ.กุมภวาปี จ.อุดรธานี,0819540128,,,https://maps.app.goo.gl/kYapLcTDr7e2WGhAA,16:35:34,"16.926098, 103.048010",2/23/2026 16:35:34
JK-00269,นายฟลุ๊คการค้า,22 หมู่ที่ 8 บ.โนนยอ ตำบลหนองหว้า อำเภอกุมภวาปี จังหวัดอุดรธานี,0934279946,0934279946,,https://maps.app.goo.gl/HHpZgvByQWnuEdP87,9:19:48,"17.026257, 102.952849",2/26/2026 9:19:48
JK-00279,ร้านแม่หนุ่ย คอนสาย,บ้านคอนสาย อำเภอกู่แก้ว อุดรธานี,0624705184,0624705184,,https://maps.app.goo.gl/8dEQn4vpQvtdTZWT9,16:31:19,"17.202603, 103.114629",2/27/2026 16:31:19
JK-00278,คุณไอซ์,117/13 บ้านแถววัดโนนน้ำย้อย บ้านโนนน้ำย้อย ต.แชแล,0819854431,,,https://maps.app.goo.gl/UHavzjkZESnudcbU8,17:31:13,"17.154010, 103.047150",2/27/2026 17:31:13
JK-00268,บริษัท เฟิสท์มาร์ท กรุ๊ป จำกัด สาขา 1,เลขที่ 258 หมู่ที่ 12 ต.ห้วยสามพาด อ.ประจักษ์ศิลปาคม จ.อุดรธานี,0898347754,,,https://maps.app.goo.gl/83iRR5vbMHhFE9pX9,17:25:19,"17.250304, 102.920224",2/28/2026 17:25:19
JK-00284,วัดนรวาสคงคา,บ้านเหล่าหมากบ้า ต.แชแล อำเภอกุมภวาปี จ.อุดรธานี,0903489774,0903489774,,https://maps.app.goo.gl/1yk9PNBPrAVjoLzN8,16:46:57,"17.160381, 103.056459",3/9/2026 16:46:57
JK-00286,ชาญณรงค์ ศรีภักดีสวัสดิ์ (ต้าร์),เลขที่ 5 ม.14 ต.ท่าลี่ อ.กุมภวาปี จ.อุดรธานี 41110,0936629050,,,https://maps.app.goo.gl/vYevB3rbveL4PUTZA,16:19:32,"16.962842, 103.077337",3/13/2026 16:19:32
JK-00288,นิตยา อุตโรกุล,96 หมู่ที่ 11 บ้านดงแคน ถนนดงแคน 3 ต.พันดอน อ.กุมภวาปี. จ.อุดรธานี,0661509193,,,https://maps.app.goo.gl/XVCQkWArrCP31XyCA,12:00:16,"17.111637, 102.948914",3/15/2026 12:00:16
JK-00289,วัดโพธิ์สว่างโศกคูณ,ห้วยเกิ้ง  อำเภอกุมภวาปี จ.อุดรธานี,0862252025,,,https://maps.app.goo.gl/u1Xp3HZ6SysToE8M7,13:48:06,"17.043784, 102.946239",3/17/2026 13:48:06
JK-00142,ร้านโอ๊ตดี้,18 หมู่ที่ 3 บ.โนนดินแดง ตำบลหนองแสง อำเภอหนองแสง จังหวัดอุดรธานี,0918614386,,,https://maps.app.goo.gl/Xfa1xCEBCKDv9gUp7,13:41:14,"17.138299, 102.847066",3/18/2026 13:41:14
JK-00293,ร้าน อิลส์รดา มาร์เก็ต,132 ม.3 ต.โพธิ์ศรีสำราญ อ.โนนสะอาด จ.อุดร 41249,0940672903,,,https://maps.app.goo.gl/kToEn8bJ416HHxmS8,9:27:49,"16.983068, 102.826208",3/20/2026 9:27:49
JK-00294,วัดจินดาราษฎบำรุง,ห้วยเกิ้ง อำเภอกุมภวาปี อ.อุดรธานี,093-6649287,093-6649287,,https://maps.app.goo.gl/fdKxzw6bpAeqY9xV8,18:41:38,"17.051284, 102.924826",3/20/2026 18:41:38
JK-00250,นาง วารุณี ดายดัสกร,41 หมู่ที่ 5    ตำบลหัวนาคำ อำเภอศรีธาตุ จังหวัดอุดรธานี,0878566375,,,https://maps.app.goo.gl/NiD8KJ6faS3P8U1cA,13:13:39,"17.087826, 103.318957",3/24/2026 13:13:39
JK-00287,ใต้ร่มจามจุรีย์,อ.กุมภวาปี จ. อุดรธานี,,0891406594,,https://maps.app.goo.gl/KoRkf2hXXxbCZycn8,14:58:09,"17.027317, 103.030611",3/24/2026 14:58:09
JK-00296,ภารภี จันทร์มหา(ร้านตาไข่),259/2 ม.1 ถนนชวลิต ต.กุมภวาปี อ.กุมภวาปีจ.อุดรฯ 41110,0959392888,,,https://maps.app.goo.gl/a7QkqBzRUTLdU4tc9,9:29:48,"17.111011, 103.012404",3/26/2026 9:29:48
JK-00298,วัดทุ่งสว่าง บ้านโนนมะข่า,บ้านโนนมะข่า อ.กุมภวาปี จ.อุดรธานี,0979438782,,,https://maps.app.goo.gl/XCvpKzQWkGnJE1yP8,8:47:26,"17.058653, 103.018696",3/27/2026 8:47:26
JK-00301,นาย ชัยยศ ชลัมพุช,53 หมู่ 6 บ้านผือ ต.พันดอน,0811152975,,,https://maps.app.goo.gl/nJdDJegaRb5i1Saw9,10:52:03,"17.135811, 102.914600",3/29/2026 10:52:03
JK-00261,แฟนต้า,272 หมู่ที่3 ต.ผาสุก อ.กุมภวาปี จ.อุดรธานี,0878545844,,,https://maps.app.goo.gl/Z4M1nnPC91phrTu4A,13:02:26,"17.161737, 102.937969",3/31/2026 13:02:26
JK-00304,วัดศิริชัย บ.โคกสี,บ.โคกศรี ต.นาดี อ.หนองแสง จ.อุดรธานี,,,,https://maps.app.goo.gl/Qd1d9y87fcmTZ8u28,18:48:48,"17.048042, 102.831793",4/1/2026 18:48:48
OR-5652,วาวา,244,021147931,,,"(17.1284520, 102.9647962)",14:53:34,"17.128435, 102.964768",4/2/2026 14:53:34
JK-00305,น.ส. รุ่งฝน วงศ์ชมภู,113 หมู่ที่ 3    ตำบลทมนางาม อำเภอโนนสะอาด จังหวัดอุดรธานี,096-262-0368,,,https://maps.app.goo.gl/ti3M76344rxXLQFG8,9:18:55,"16.910330, 103.001142",4/3/2026 9:18:55
OR-1583,สหการบ้านหนองเม็กน้อย,11 หมู่ 4 ต.อุ่มจาน หนองเม็กน้อย,0918639193,,,https://maps.app.goo.gl/xGV9goajnQozc6By7?g_st=ipc,15:08:56,"17.265633, 103.051815",4/3/2026 15:08:56
OR-7877,ปุ้มปุ้ย บ้านหนองแวงใหญ่,205 หมู่5,0612105640,,,https://maps.app.goo.gl/NMorWZ5j9Tc1VMgK8?g_st=ic,12:48:45,"17.172412, 103.069543",4/4/2026 12:48:45
JK-00306,น.ส. นิภาดา บ้านแสน [พี่อ้อม],105 หมู่ที่ 3 บ.โคกสี ตำบลนาดี อำเภอหนองแสง จังหวัดอุดรธานี,0883625196,,,https://maps.app.goo.gl/sT4xKGkrTKqx2Joh7,13:14:58,"17.047920, 102.830561",4/5/2026 13:14:58
JK-00307,ส.พยัคฆ์,337/3 มิตรภาพ ต.ปะโค อ.กุมภวาปี จ.อุดรธานี,0924321342,,,https://maps.app.goo.gl/WNeWSUHu5Ku9p1RP9,15:03:10,"17.055257, 102.918797",4/5/2026 15:03:10
JK-00308,ร้านอาหารตามสั่งแม่รจนา,บ้านเลขที่ 19 ม.7 บ้านนาเหล่า ตำบล หนองกุงศรี อำเภอโนนสะอาด จังหวัด อุดรธานี,0807871702,,,https://maps.app.goo.gl/nmvM5McEMGFAafRQ6,15:08:08,"17.059498, 102.786712",4/5/2026 15:08:08
JK-00309,กุมภวาปีกลการ (คุณแก้ว),พันดอน อ.กุมภวาปี จ.อุดรธานี,0982312414,0804626468,,https://maps.app.goo.gl/qpew3fXUNXakjq7M6,10:11:46,"17.132909, 102.945353",4/6/2026 10:11:46
JK-00297,ร้าน คำแคนบาร์,110 ม.9 บ.โปร่ง ต.บ้านโปร่ง อ.ศรีธาตุ จ.อุดรธานี,0968255924,0968255924,,https://maps.app.goo.gl/sbfUe79TyYaHrZYK7,16:08:59,"17.016893, 103.130722",4/26/2026 16:08:59
JK-00321,ร้าน ของชำยายบล,15 หมู่ที่ 4  บ.บุงหมากลาน ตำบลปะโค อำเภอกุมภวาปี จังหวัดอุดรธานี,0830240095,,,https://maps.app.goo.gl/4kN7kXgL3as6wLbh6,9:11:19,"17.068803, 102.887011",5/5/2026 9:11:19
JK-00326,นาย ปิยะพงษ์ สันโดด,2 หมู่ที่ 6    ตำบลหนองแสง อำเภอหนองแสง จังหวัดอุดรธานี,0621813560,,,https://maps.app.goo.gl/uxsBNU3T9ACHdr3U9,15:38:07,"17.146044, 102.850782",5/20/2026 15:38:07
JK-00329,ร้านเต็งหนึ่ง พาณิชย์,เลขที่347 ม1 บ้านนาตาล ต.นาตาล อ.ท่าคันโท จ.กาฬสินธุ์ 46190,0882228244,,,https://maps.app.goo.gl/ue2y74eTBLD1QpQo8,13:41:31,"16.932435, 103.242718",5/22/2026 13:41:31
JK-00332,ร้านขวัญใจของชำ,บ้านคำหว้าทอง ม.7 ต.ทับกุง อ.หนองแสง จ.อุดรธานี,0852312734,,,"https://www.google.com/maps/place/17%C2%B010'11.5%22N+102%C2%B047'06.8%22E/@17.1698289,102.7854249,3a,51.5y,150.15h,78.03t/data=!3m7!1e1!3m5!1sa4OollE-oeNbdceCq_3kog!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D11.970275338395282%26panoid%3Da4OollE-oeNbdceCq_3kog%26yaw%3D150.1501955836009!7i16384!8i8192!4m4!3m3!8m2!3d17.169849!4d102.785219?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",,"17.169864, 102.785220",5/28/2026 11:13:39
JK-00334,แม่เตี้ย,144 หมู่ 3 ต.ห้วยสามพาด อ.ประจักษ์ศิลปาคม จ.อุดรธานี,0905966550,0905966550,,,16:27:00,"17.243416, 102.926318",5/30/2026 16:27:00
OR-9355,แป๋มเนื้อสด,188 หมู่1 ต.ท่าคันโท,0836186597,,,"W6QJ+CVF, Tha Khantho, Tha Khantho District, Kalasin 46190",0:00:00,"16.938628, 103.234163",6/4/2026 19:34:37
JK-00339,ร้านน้ำดื่ม ศูนย์อาหาร ปตท,ขาเข้าโนนสะอาด (มุ่งหน้าไปขอนแก่น) เลขที่ 269 หมู่ 13 บ้านดงน้อย ต.ปะโค อ.กุมภาวาปี จ.อุดรธานี,0842291486,,,https://maps.app.goo.gl/283fPVeufFvW1gNC6,15:34:13,"17.002670, 102.895018",6/9/2026 15:34:13
